event_id,date,event_time,source,event_type,agent,counterparty,channel,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail,payload
7048,2023-02-13,2023-02-13 11:27:28,portfolio,trade,LowVolatilityAgent,,,BETA,BUY,57,52.4088,2987.3016,7552.924829399993,77256.30272939999,-22743.69727060001,-0.22743697270600005,"BUY 57 BETA @ 52.41，成交额 2,987.30，手续费 2.99","{""date"": ""2023-02-13"", ""agent"": ""LowVolatilityAgent"", ""ticker"": ""BETA"", ""side"": ""BUY"", ""shares"": 57, ""price"": 52.4088, ""fee"": 2.9873016, ""note"": ""LowVolatilityAgent: own strategy blended with communicated beliefs."", ""notional"": 2987.3016, ""cash_after"": 7552.924829399993, ""equity_after"": 77256.30272939999}"
7049,2023-02-13,2023-02-13 11:27:29,portfolio,trade,LowVolatilityAgent,,,DELTA,SELL,42,110.5274,4642.1508,12190.433478599993,77251.6605786,-22748.3394214,-0.227483394214,"SELL 42 DELTA @ 110.53，成交额 4,642.15，手续费 4.64","{""date"": ""2023-02-13"", ""agent"": ""LowVolatilityAgent"", ""ticker"": ""DELTA"", ""side"": ""SELL"", ""shares"": 42, ""price"": 110.5274, ""fee"": 4.6421508000000005, ""note"": ""LowVolatilityAgent: own strategy blended with communicated beliefs."", ""notional"": 4642.1508, ""cash_after"": 12190.433478599993, ""equity_after"": 77251.6605786}"
7050,2023-02-13,2023-02-13 11:27:30,portfolio,trade,LowVolatilityAgent,,,GAMMA,SELL,24,43.4725,1043.34,13232.730138599993,77250.61723859998,-22749.38276140002,-0.22749382761400017,"SELL 24 GAMMA @ 43.47，成交额 1,043.34，手续费 1.04","{""date"": ""2023-02-13"", ""agent"": ""LowVolatilityAgent"", ""ticker"": ""GAMMA"", ""side"": ""SELL"", ""shares"": 24, ""price"": 43.4725, ""fee"": 1.04334, ""note"": ""LowVolatilityAgent: own strategy blended with communicated beliefs."", ""notional"": 1043.34, ""cash_after"": 13232.730138599993, ""equity_after"": 77250.61723859998}"
7051,2023-02-13,2023-02-13 11:27:31,portfolio,decision,DrawdownBuyerAgent,,,,,0,0.0,0.0,6925.660290200007,57150.94249020001,-42849.05750979999,-0.4284905750979999,"目标仓位：OMEGA 33.8%, SIGMA 24.4%, GAMMA 16.1%。DrawdownBuyerAgent: own strategy blended with communicated beliefs.","{""target_weights"": {""ALPHA"": 0.14270873273250492, ""BETA"": 0.024273543137276327, ""DELTA"": 0.04024927390312478, ""GAMMA"": 0.16111256814522062, ""OMEGA"": 0.33757986723081834, ""SIGMA"": 0.24407601485105493}, ""note"": ""DrawdownBuyerAgent: own strategy blended with communicated beliefs.""}"
7052,2023-02-13,2023-02-13 11:27:32,portfolio,trade,DrawdownBuyerAgent,,,ALPHA,BUY,134,45.8689,6146.432599999999,773.081257600008,57144.79605760001,-42855.20394239999,-0.4285520394239999,"BUY 134 ALPHA @ 45.87，成交额 6,146.43，手续费 6.15","{""date"": ""2023-02-13"", ""agent"": ""DrawdownBuyerAgent"", ""ticker"": ""ALPHA"", ""side"": ""BUY"", ""shares"": 134, ""price"": 45.8689, ""fee"": 6.146432599999999, ""note"": ""DrawdownBuyerAgent: own strategy blended with communicated beliefs."", ""notional"": 6146.432599999999, ""cash_after"": 773.081257600008, ""equity_after"": 57144.79605760001}"
7053,2023-02-13,2023-02-13 11:27:33,portfolio,trade,DrawdownBuyerAgent,,,GAMMA,SELL,19,43.4725,825.9775,1598.232780100008,57143.97008010001,-42856.02991989999,-0.42856029919899996,SELL 19 GAMMA @ 43.47，成交额 825.98，手续费 0.83,"{""date"": ""2023-02-13"", ""agent"": ""DrawdownBuyerAgent"", ""ticker"": ""GAMMA"", ""side"": ""SELL"", ""shares"": 19, ""price"": 43.4725, ""fee"": 0.8259775, ""note"": ""DrawdownBuyerAgent: own strategy blended with communicated beliefs."", ""notional"": 825.9775, ""cash_after"": 1598.232780100008, ""equity_after"": 57143.97008010001}"
7054,2023-02-13,2023-02-13 11:27:34,portfolio,trade,DrawdownBuyerAgent,,,SIGMA,SELL,19,111.8437,2125.0303,3721.1380498000076,57141.84504980001,-42858.15495019999,-0.4285815495019999,"SELL 19 SIGMA @ 111.84，成交额 2,125.03，手续费 2.13","{""date"": ""2023-02-13"", ""agent"": ""DrawdownBuyerAgent"", ""ticker"": ""SIGMA"", ""side"": ""SELL"", ""shares"": 19, ""price"": 111.8437, ""fee"": 2.1250303, ""note"": ""DrawdownBuyerAgent: own strategy blended with communicated beliefs."", ""notional"": 2125.0303, ""cash_after"": 3721.1380498000076, ""equity_after"": 57141.84504980001}"
7055,2023-02-13,2023-02-13 11:27:35,portfolio,decision,RandomAgent,,,,,0,0.0,0.0,3304.0323915000117,64678.51109150001,-35321.48890849999,-0.3532148890849999,"目标仓位：SIGMA 27.5%, DELTA 18.6%, GAMMA 14.8%。RandomAgent: own strategy blended with communicated beliefs.","{""target_weights"": {""ALPHA"": 0.1312808951576659, ""BETA"": 0.07400705692149306, ""DELTA"": 0.1858828812411259, ""GAMMA"": 0.14800244894370454, ""OMEGA"": 0.13620833753188152, ""SIGMA"": 0.274618380204129}, ""note"": ""RandomAgent: own strategy blended with communicated beliefs.""}"
7056,2023-02-13,2023-02-13 11:27:36,portfolio,trade,RandomAgent,,,ALPHA,BUY,65,45.8689,2981.4784999999997,319.57241300001215,64675.529613000006,-35324.470386999994,-0.35324470386999995,"BUY 65 ALPHA @ 45.87，成交额 2,981.48，手续费 2.98","{""date"": ""2023-02-13"", ""agent"": ""RandomAgent"", ""ticker"": ""ALPHA"", ""side"": ""BUY"", ""shares"": 65, ""price"": 45.8689, ""fee"": 2.9814784999999997, ""note"": ""RandomAgent: own strategy blended with communicated beliefs."", ""notional"": 2981.4784999999997, ""cash_after"": 319.57241300001215, ""equity_after"": 64675.529613000006}"
7057,2023-02-13,2023-02-13 11:27:37,portfolio,trade,RandomAgent,,,BETA,SELL,114,52.4088,5974.6032,6288.201009800012,64669.55500980001,-35330.44499019999,-0.35330444990199994,"SELL 114 BETA @ 52.41，成交额 5,974.60，手续费 5.97","{""date"": ""2023-02-13"", ""agent"": ""RandomAgent"", ""ticker"": ""BETA"", ""side"": ""SELL"", ""shares"": 114, ""price"": 52.4088, ""fee"": 5.9746032, ""note"": ""RandomAgent: own strategy blended with communicated beliefs."", ""notional"": 5974.6032, ""cash_after"": 6288.201009800012, ""equity_after"": 64669.55500980001}"
7058,2023-02-13,2023-02-13 11:27:38,portfolio,trade,RandomAgent,,,GAMMA,SELL,30,43.4725,1304.175,7591.071834800012,64668.25083480001,-35331.74916519999,-0.3533174916519999,"SELL 30 GAMMA @ 43.47，成交额 1,304.17，手续费 1.30","{""date"": ""2023-02-13"", ""agent"": ""RandomAgent"", ""ticker"": ""GAMMA"", ""side"": ""SELL"", ""shares"": 30, ""price"": 43.4725, ""fee"": 1.304175, ""note"": ""RandomAgent: own strategy blended with communicated beliefs."", ""notional"": 1304.175, ""cash_after"": 7591.071834800012, ""equity_after"": 64668.25083480001}"
7059,2023-02-13,2023-02-13 11:27:39,portfolio,trade,RandomAgent,,,OMEGA,SELL,226,49.2004,11119.2904,18699.24294440001,64657.13154440001,-35342.86845559999,-0.35342868455599996,"SELL 226 OMEGA @ 49.20，成交额 11,119.29，手续费 11.12","{""date"": ""2023-02-13"", ""agent"": ""RandomAgent"", ""ticker"": ""OMEGA"", ""side"": ""SELL"", ""shares"": 226, ""price"": 49.2004, ""fee"": 11.1192904, ""note"": ""RandomAgent: own strategy blended with communicated beliefs."", ""notional"": 11119.2904, ""cash_after"": 18699.24294440001, ""equity_after"": 64657.13154440001}"
7060,2023-02-13,2023-02-13 11:27:40,portfolio,trade,RandomAgent,,,SIGMA,BUY,44,111.8437,4921.1228,13773.199021600012,64652.210421600015,-35347.789578399985,-0.3534778957839998,"BUY 44 SIGMA @ 111.84，成交额 4,921.12，手续费 4.92","{""date"": ""2023-02-13"", ""agent"": ""RandomAgent"", ""ticker"": ""SIGMA"", ""side"": ""BUY"", ""shares"": 44, ""price"": 111.8437, ""fee"": 4.9211228, ""note"": ""RandomAgent: own strategy blended with communicated beliefs."", ""notional"": 4921.1228, ""cash_after"": 13773.199021600012, ""equity_after"": 64652.210421600015}"
7061,2023-02-13,2023-02-13 11:27:41,portfolio,decision,CommitteeTeamAgent,,,,,0,0.0,0.0,12403.47975520001,63529.5910552,-36470.4089448,-0.36470408944800004,"目标仓位：GAMMA 29.5%, OMEGA 29.5%, ALPHA 17.7%。CommitteeTeamAgent: own strategy blended with communicated beliefs.","{""target_weights"": {""ALPHA"": 0.17701605603360704, ""BETA"": 0.04218634950085742, ""DELTA"": 0.08471825304562797, ""GAMMA"": 0.29482928015088805, ""OMEGA"": 0.29477149611479314, ""SIGMA"": 0.056478565154226314}, ""note"": ""CommitteeTeamAgent: own strategy blended with communicated beliefs.""}"
7062,2023-02-13,2023-02-13 11:27:42,portfolio,trade,CommitteeTeamAgent,,,BETA,SELL,13,52.4088,681.3144,13084.112840800008,63528.9097408,-36471.0902592,-0.364710902592,SELL 13 BETA @ 52.41，成交额 681.31，手续费 0.68,"{""date"": ""2023-02-13"", ""agent"": ""CommitteeTeamAgent"", ""ticker"": ""BETA"", ""side"": ""SELL"", ""shares"": 13, ""price"": 52.4088, ""fee"": 0.6813144, ""note"": ""CommitteeTeamAgent: own strategy blended with communicated beliefs."", ""notional"": 681.3144, ""cash_after"": 13084.112840800008, ""equity_after"": 63528.9097408}"
7063,2023-02-13,2023-02-13 11:27:43,portfolio,trade,CommitteeTeamAgent,,,DELTA,BUY,27,110.5274,2984.2398,10096.888801000008,63525.925501000005,-36474.074498999995,-0.36474074499,"BUY 27 DELTA @ 110.53，成交额 2,984.24，手续费 2.98","{""date"": ""2023-02-13"", ""agent"": ""CommitteeTeamAgent"", ""ticker"": ""DELTA"", ""side"": ""BUY"", ""shares"": 27, ""price"": 110.5274, ""fee"": 2.9842398, ""note"": ""CommitteeTeamAgent: own strategy blended with communicated beliefs."", ""notional"": 2984.2398, ""cash_after"": 10096.888801000008, ""equity_after"": 63525.925501000005}"
7064,2023-02-13,2023-02-13 11:27:44,portfolio,trade,CommitteeTeamAgent,,,GAMMA,SELL,34,43.4725,1478.0649999999998,11573.47573600001,63524.447436,-36475.552564,-0.36475552564,"SELL 34 GAMMA @ 43.47，成交额 1,478.06，手续费 1.48","{""date"": ""2023-02-13"", ""agent"": ""CommitteeTeamAgent"", ""ticker"": ""GAMMA"", ""side"": ""SELL"", ""shares"": 34, ""price"": 43.4725, ""fee"": 1.478065, ""note"": ""CommitteeTeamAgent: own strategy blended with communicated beliefs."", ""notional"": 1478.0649999999998, ""cash_after"": 11573.47573600001, ""equity_after"": 63524.447436}"
7065,2023-02-13,2023-02-13 11:27:45,portfolio,trade,CommitteeTeamAgent,,,OMEGA,BUY,182,49.2004,8954.4728,2610.04846320001,63515.492963200006,-36484.507036799994,-0.36484507036799996,"BUY 182 OMEGA @ 49.20，成交额 8,954.47，手续费 8.95","{""date"": ""2023-02-13"", ""agent"": ""CommitteeTeamAgent"", ""ticker"": ""OMEGA"", ""side"": ""BUY"", ""shares"": 182, ""price"": 49.2004, ""fee"": 8.9544728, ""note"": ""CommitteeTeamAgent: own strategy blended with communicated beliefs."", ""notional"": 8954.4728, ""cash_after"": 2610.04846320001, ""equity_after"": 63515.492963200006}"
7066,2023-02-13,2023-02-13 11:27:46,portfolio,trade,CommitteeTeamAgent,,,SIGMA,SELL,5,111.8437,559.2185,3168.7077447000097,63514.933744700014,-36485.066255299986,-0.3648506625529998,SELL 5 SIGMA @ 111.84，成交额 559.22，手续费 0.56,"{""date"": ""2023-02-13"", ""agent"": ""CommitteeTeamAgent"", ""ticker"": ""SIGMA"", ""side"": ""SELL"", ""shares"": 5, ""price"": 111.8437, ""fee"": 0.5592185, ""note"": ""CommitteeTeamAgent: own strategy blended with communicated beliefs."", ""notional"": 559.2185, ""cash_after"": 3168.7077447000097, ""equity_after"": 63514.933744700014}"
7067,2023-02-13,2023-02-13 11:27:47,portfolio,decision,DynamicTeamAgent,,,,,0,0.0,0.0,12267.371152400017,63359.59555240001,-36640.40444759999,-0.36640404447599995,"目标仓位：GAMMA 29.4%, OMEGA 29.4%, ALPHA 17.9%。DynamicTeamAgent: own strategy blended with communicated beliefs.","{""target_weights"": {""ALPHA"": 0.17897644520178513, ""BETA"": 0.0420793593579806, ""DELTA"": 0.08450339638927179, ""GAMMA"": 0.2940815542352581, ""OMEGA"": 0.29402391674709516, ""SIGMA"": 0.05633532806860917}, ""note"": ""DynamicTeamAgent: own strategy blended with communicated beliefs.""}"
7068,2023-02-13,2023-02-13 11:27:48,portfolio,trade,DynamicTeamAgent,,,BETA,SELL,14,52.4088,733.7232,13000.360629200017,63358.86182920001,-36641.13817079999,-0.3664113817079999,SELL 14 BETA @ 52.41，成交额 733.72，手续费 0.73,"{""date"": ""2023-02-13"", ""agent"": ""DynamicTeamAgent"", ""ticker"": ""BETA"", ""side"": ""SELL"", ""shares"": 14, ""price"": 52.4088, ""fee"": 0.7337232, ""note"": ""DynamicTeamAgent: own strategy blended with communicated beliefs."", ""notional"": 733.7232, ""cash_after"": 13000.360629200017, ""equity_after"": 63358.86182920001}"
7069,2023-02-13,2023-02-13 11:27:49,portfolio,trade,DynamicTeamAgent,,,DELTA,BUY,27,110.5274,2984.2398,10013.136589400017,63355.877589400014,-36644.122410599986,-0.3664412241059999,"BUY 27 DELTA @ 110.53，成交额 2,984.24，手续费 2.98","{""date"": ""2023-02-13"", ""agent"": ""DynamicTeamAgent"", ""ticker"": ""DELTA"", ""side"": ""BUY"", ""shares"": 27, ""price"": 110.5274, ""fee"": 2.9842398, ""note"": ""DynamicTeamAgent: own strategy blended with communicated beliefs."", ""notional"": 2984.2398, ""cash_after"": 10013.136589400017, ""equity_after"": 63355.877589400014}"
7070,2023-02-13,2023-02-13 11:27:50,portfolio,trade,DynamicTeamAgent,,,GAMMA,SELL,31,43.4725,1347.6474999999998,11359.436441900016,63354.52994190001,-36645.47005809999,-0.36645470058099994,"SELL 31 GAMMA @ 43.47，成交额 1,347.65，手续费 1.35","{""date"": ""2023-02-13"", ""agent"": ""DynamicTeamAgent"", ""ticker"": ""GAMMA"", ""side"": ""SELL"", ""shares"": 31, ""price"": 43.4725, ""fee"": 1.3476474999999999, ""note"": ""DynamicTeamAgent: own strategy blended with communicated beliefs."", ""notional"": 1347.6474999999998, ""cash_after"": 11359.436441900016, ""equity_after"": 63354.52994190001}"
7071,2023-02-13,2023-02-13 11:27:51,portfolio,trade,DynamicTeamAgent,,,OMEGA,BUY,180,49.2004,8856.072,2494.508369900015,63345.67386990002,-36654.32613009998,-0.3665432613009998,"BUY 180 OMEGA @ 49.20，成交额 8,856.07，手续费 8.86","{""date"": ""2023-02-13"", ""agent"": ""DynamicTeamAgent"", ""ticker"": ""OMEGA"", ""side"": ""BUY"", ""shares"": 180, ""price"": 49.2004, ""fee"": 8.856072000000001, ""note"": ""DynamicTeamAgent: own strategy blended with communicated beliefs."", ""notional"": 8856.072, ""cash_after"": 2494.508369900015, ""equity_after"": 63345.67386990002}"
7072,2023-02-13,2023-02-13 11:27:52,portfolio,trade,DynamicTeamAgent,,,SIGMA,SELL,6,111.8437,671.0622,3164.899507700015,63345.00280770002,-36654.99719229998,-0.3665499719229999,SELL 6 SIGMA @ 111.84，成交额 671.06，手续费 0.67,"{""date"": ""2023-02-13"", ""agent"": ""DynamicTeamAgent"", ""ticker"": ""SIGMA"", ""side"": ""SELL"", ""shares"": 6, ""price"": 111.8437, ""fee"": 0.6710621999999999, ""note"": ""DynamicTeamAgent: own strategy blended with communicated beliefs."", ""notional"": 671.0622, ""cash_after"": 3164.899507700015, ""equity_after"": 63345.00280770002}"
7073,2023-02-13,2023-02-13 11:27:53,portfolio,decision,TruthfulReporterAgent,,,,,0,0.0,0.0,4349.4200025000355,88344.61440250002,-11655.385597499975,-0.11655385597499979,"目标仓位：GAMMA 35.0%, OMEGA 35.0%, BETA 15.8%。TruthfulReporterAgent: own strategy blended with communicated beliefs.","{""target_weights"": {""ALPHA"": 0.03965695765573118, ""BETA"": 0.15804005655934086, ""DELTA"": 0.04761047291814877, ""GAMMA"": 0.35, ""OMEGA"": 0.35, ""SIGMA"": 0.0}, ""note"": ""TruthfulReporterAgent: own strategy blended with communicated beliefs.""}"
7074,2023-02-13,2023-02-13 11:27:54,portfolio,trade,TruthfulReporterAgent,,,ALPHA,SELL,69,45.8689,3164.9541,7511.209148400036,88341.44944840003,-11658.550551599968,-0.11658550551599967,"SELL 69 ALPHA @ 45.87，成交额 3,164.95，手续费 3.16","{""date"": ""2023-02-13"", ""agent"": ""TruthfulReporterAgent"", ""ticker"": ""ALPHA"", ""side"": ""SELL"", ""shares"": 69, ""price"": 45.8689, ""fee"": 3.1649541, ""note"": ""TruthfulReporterAgent: own strategy blended with communicated beliefs."", ""notional"": 3164.9541, ""cash_after"": 7511.209148400036, ""equity_after"": 88341.44944840003}"
