date,agent,ticker,side,shares,price,fee,note,notional,cash_after,equity_after
2022-06-24,SocialGraphAgent,600036,BUY,13,40.2,0.5226000000000001,社交图谱型：按有向图影响力混合团队与通信信念。,522.6,11521.236729999991,91501.04673
2022-06-24,SocialGraphAgent,601318,SELL,33,46.76,1.54308,社交图谱型：按有向图影响力混合团队与通信信念。,1543.08,13062.773649999992,91499.50365
2022-06-24,SocialGraphAgent,601899,BUY,853,9.2,7.8476,社交图谱型：按有向图影响力混合团队与通信信念。,7847.599999999999,5207.326049999992,91491.65604999999
2022-07-01,MomentumAgent,000333,BUY,18,58.79,1.05822,MomentumAgent: own strategy blended with communicated beliefs.,1058.22,5278.385559999991,101491.59556
2022-07-01,MomentumAgent,002415,SELL,19,35.8,0.6801999999999999,MomentumAgent: own strategy blended with communicated beliefs.,680.1999999999999,5957.905359999991,101490.91535999998
2022-07-01,MomentumAgent,002594,SELL,10,329.2,3.2920000000000003,MomentumAgent: own strategy blended with communicated beliefs.,3292.0,9246.61335999999,101487.62335999998
2022-07-01,MomentumAgent,300750,SELL,8,522.64,4.18112,MomentumAgent: own strategy blended with communicated beliefs.,4181.12,13423.552239999992,101483.44223999999
2022-07-01,MomentumAgent,601318,SELL,28,46.31,1.29668,MomentumAgent: own strategy blended with communicated beliefs.,1296.68,14718.935559999993,101482.14555999999
2022-07-01,MomentumAgent,601899,SELL,307,9.47,2.9072900000000006,MomentumAgent: own strategy blended with communicated beliefs.,2907.2900000000004,17623.318269999992,101479.23826999999
2022-07-01,MeanReversionAgent,000333,SELL,101,58.79,5.93779,MeanReversionAgent: own strategy blended with communicated beliefs.,5937.79,32347.143850000008,83268.32385000002
2022-07-01,MeanReversionAgent,000858,BUY,50,203.0,10.15,MeanReversionAgent: own strategy blended with communicated beliefs.,10150.0,22186.993850000006,83258.17385000002
2022-07-01,MeanReversionAgent,002415,SELL,260,35.8,9.308,MeanReversionAgent: own strategy blended with communicated beliefs.,9308.0,31485.685850000005,83248.86585000002
2022-07-01,MeanReversionAgent,002594,BUY,77,329.2,25.348399999999998,MeanReversionAgent: own strategy blended with communicated beliefs.,25348.399999999998,6111.9374500000085,83223.51745000001
2022-07-01,MeanReversionAgent,601318,BUY,17,46.31,0.78727,MeanReversionAgent: own strategy blended with communicated beliefs.,787.27,5323.880180000008,83222.73018
2022-07-01,MeanReversionAgent,601899,SELL,1767,9.47,16.733490000000003,MeanReversionAgent: own strategy blended with communicated beliefs.,16733.49,22040.63669000001,83205.99669
2022-07-01,LowVolatilityAgent,000002,SELL,43,20.4,0.8772,LowVolatilityAgent: own strategy blended with communicated beliefs.,877.1999999999999,6170.432759999975,91455.07275999998
2022-07-01,LowVolatilityAgent,002594,SELL,3,329.2,0.9875999999999999,LowVolatilityAgent: own strategy blended with communicated beliefs.,987.5999999999999,7157.045159999974,91454.08515999999
2022-07-01,LowVolatilityAgent,300750,SELL,4,522.64,2.09056,LowVolatilityAgent: own strategy blended with communicated beliefs.,2090.56,9245.514599999973,91451.99459999998
2022-07-01,LowVolatilityAgent,600519,SELL,1,2029.05,2.02905,LowVolatilityAgent: own strategy blended with communicated beliefs.,2029.05,11272.535549999973,91449.96554999998
2022-07-01,LowVolatilityAgent,601899,SELL,341,9.47,3.2292700000000005,LowVolatilityAgent: own strategy blended with communicated beliefs.,3229.2700000000004,14498.576279999974,91446.73627999998
2022-07-01,DrawdownBuyerAgent,000002,SELL,369,20.4,7.5276,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,7527.599999999999,11153.15168999999,88300.37168999999
2022-07-01,DrawdownBuyerAgent,000333,SELL,34,58.79,1.9988599999999999,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,1998.86,13150.01282999999,88298.37283
2022-07-01,DrawdownBuyerAgent,000858,BUY,23,203.0,4.6690000000000005,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,4669.0,8476.34382999999,88293.70382999998
2022-07-01,DrawdownBuyerAgent,002415,SELL,65,35.8,2.327,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,2327.0,10801.016829999991,88291.37683
2022-07-01,DrawdownBuyerAgent,002594,BUY,15,329.2,4.938,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,4938.0,5858.078829999991,88286.43883
2022-07-01,DrawdownBuyerAgent,300750,BUY,7,522.64,3.65848,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,3658.48,2195.940349999991,88282.78034999999
2022-07-01,DrawdownBuyerAgent,600036,SELL,45,41.38,1.8621,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,1862.1000000000001,4056.1782499999913,88280.91825
2022-07-01,DrawdownBuyerAgent,601318,BUY,13,46.31,0.60203,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,602.03,3453.546219999991,88280.31622
2022-07-01,DrawdownBuyerAgent,601899,SELL,234,9.47,2.21598,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,2215.98,5667.310239999991,88278.10024
2022-07-01,RandomAgent,000333,BUY,176,58.79,10.34704,RandomAgent: own strategy blended with communicated beliefs.,10347.039999999999,840.8605200000038,88002.88052
2022-07-01,RandomAgent,002415,SELL,82,35.8,2.9356,RandomAgent: own strategy blended with communicated beliefs.,2935.6,3773.524920000004,87999.94492000002
2022-07-01,RandomAgent,300750,SELL,7,522.64,3.65848,RandomAgent: own strategy blended with communicated beliefs.,3658.48,7428.346440000004,87996.28644000001
2022-07-01,RandomAgent,600036,SELL,57,41.38,2.3586600000000004,RandomAgent: own strategy blended with communicated beliefs.,2358.6600000000003,9784.647780000005,87993.92778
2022-07-01,RandomAgent,600519,SELL,3,2029.05,6.087149999999999,RandomAgent: own strategy blended with communicated beliefs.,6087.15,15865.710630000005,87987.84063
2022-07-01,RandomAgent,601318,BUY,122,46.31,5.649820000000001,RandomAgent: own strategy blended with communicated beliefs.,5649.820000000001,10210.240810000005,87982.19081
2022-07-01,RandomAgent,601899,BUY,320,9.47,3.0304,RandomAgent: own strategy blended with communicated beliefs.,3030.4,7176.810410000005,87979.16041000001
2022-07-01,CommitteeTeamAgent,000002,SELL,38,20.4,0.7752,CommitteeTeamAgent: own strategy blended with communicated beliefs.,775.1999999999999,7280.56056000003,91057.71056000002
2022-07-01,CommitteeTeamAgent,002415,SELL,71,35.8,2.5418,CommitteeTeamAgent: own strategy blended with communicated beliefs.,2541.7999999999997,9819.81876000003,91055.16876000003
2022-07-01,CommitteeTeamAgent,002594,BUY,8,329.2,2.6336,CommitteeTeamAgent: own strategy blended with communicated beliefs.,2633.6,7183.58516000003,91052.53516000003
2022-07-01,CommitteeTeamAgent,300750,BUY,5,522.64,2.6132,CommitteeTeamAgent: own strategy blended with communicated beliefs.,2613.2,4567.77196000003,91049.92196000002
2022-07-01,CommitteeTeamAgent,600036,SELL,16,41.38,0.66208,CommitteeTeamAgent: own strategy blended with communicated beliefs.,662.08,5229.18988000003,91049.25988000003
2022-07-01,CommitteeTeamAgent,601899,SELL,1057,9.47,10.00979,CommitteeTeamAgent: own strategy blended with communicated beliefs.,10009.79,15228.970090000032,91039.25009000003
2022-07-01,DynamicTeamAgent,000002,SELL,38,20.4,0.7752,DynamicTeamAgent: own strategy blended with communicated beliefs.,775.1999999999999,7194.979150000013,91283.08915
2022-07-01,DynamicTeamAgent,002415,SELL,77,35.8,2.7566,DynamicTeamAgent: own strategy blended with communicated beliefs.,2756.6,9948.822550000012,91280.33255000002
2022-07-01,DynamicTeamAgent,002594,BUY,9,329.2,2.9627999999999997,DynamicTeamAgent: own strategy blended with communicated beliefs.,2962.7999999999997,6983.059750000012,91277.36975000001
2022-07-01,DynamicTeamAgent,300750,BUY,5,522.64,2.6132,DynamicTeamAgent: own strategy blended with communicated beliefs.,2613.2,4367.246550000013,91274.75655000002
2022-07-01,DynamicTeamAgent,600036,SELL,16,41.38,0.66208,DynamicTeamAgent: own strategy blended with communicated beliefs.,662.08,5028.664470000012,91274.09447000001
2022-07-01,DynamicTeamAgent,601899,SELL,1067,9.47,10.10449,DynamicTeamAgent: own strategy blended with communicated beliefs.,10104.49,15123.049980000013,91263.98998000001
2022-07-01,TruthfulReporterAgent,000333,BUY,18,58.79,1.05822,TruthfulReporterAgent: own strategy blended with communicated beliefs.,1058.22,5125.941749999927,101272.00174999992
2022-07-01,TruthfulReporterAgent,000858,BUY,22,203.0,4.466,TruthfulReporterAgent: own strategy blended with communicated beliefs.,4466.0,655.4757499999268,101267.53574999992
2022-07-01,TruthfulReporterAgent,002415,SELL,19,35.8,0.6801999999999999,TruthfulReporterAgent: own strategy blended with communicated beliefs.,680.1999999999999,1334.9955499999267,101266.85554999992
2022-07-01,TruthfulReporterAgent,002594,SELL,10,329.2,3.2920000000000003,TruthfulReporterAgent: own strategy blended with communicated beliefs.,3292.0,4623.7035499999265,101263.56354999993
2022-07-01,TruthfulReporterAgent,300750,SELL,7,522.64,3.65848,TruthfulReporterAgent: own strategy blended with communicated beliefs.,3658.48,8278.525069999927,101259.90506999994
2022-07-01,TruthfulReporterAgent,601318,SELL,28,46.31,1.29668,TruthfulReporterAgent: own strategy blended with communicated beliefs.,1296.68,9573.908389999928,101258.60838999992
2022-07-01,TruthfulReporterAgent,601899,SELL,297,9.47,2.81259,TruthfulReporterAgent: own strategy blended with communicated beliefs.,2812.59,12383.685799999928,101255.79579999993
2022-07-01,PersuaderAgent,000858,BUY,49,203.0,9.947000000000001,PersuaderAgent: own strategy blended with communicated beliefs.,9947.0,15114.855999999963,80928.74599999996
2022-07-01,PersuaderAgent,002415,SELL,239,35.8,8.556199999999999,PersuaderAgent: own strategy blended with communicated beliefs.,8556.199999999999,23662.49979999996,80920.18979999996
2022-07-01,PersuaderAgent,300750,BUY,21,522.64,10.97544,PersuaderAgent: own strategy blended with communicated beliefs.,10975.44,12676.08435999996,80909.21435999997
2022-07-01,PersuaderAgent,601318,BUY,16,46.31,0.7409600000000001,PersuaderAgent: own strategy blended with communicated beliefs.,740.96,11934.38339999996,80908.47339999996
2022-07-01,PersuaderAgent,601899,SELL,1737,9.47,16.44939,PersuaderAgent: own strategy blended with communicated beliefs.,16449.39,28367.32400999996,80892.02400999996
2022-07-01,FreeRiderAgent,000002,SELL,40,20.4,0.8160000000000001,FreeRiderAgent: own strategy blended with communicated beliefs.,816.0,6676.818130000005,87202.39813
2022-07-01,FreeRiderAgent,002594,SELL,5,329.2,1.6460000000000001,FreeRiderAgent: own strategy blended with communicated beliefs.,1646.0,8321.172130000004,87200.75213000001
2022-07-01,FreeRiderAgent,300750,SELL,3,522.64,1.5679200000000002,FreeRiderAgent: own strategy blended with communicated beliefs.,1567.92,9887.524210000005,87199.18421
2022-07-01,FreeRiderAgent,600519,SELL,1,2029.05,2.02905,FreeRiderAgent: own strategy blended with communicated beliefs.,2029.05,11914.545160000005,87197.15516000001
2022-07-01,FreeRiderAgent,601899,SELL,313,9.47,2.9641100000000002,FreeRiderAgent: own strategy blended with communicated beliefs.,2964.11,14875.691050000005,87194.19105000001
2022-07-01,ContrarianAgent,000002,SELL,421,20.4,8.5884,ContrarianAgent: own strategy blended with communicated beliefs.,8588.4,12813.999429999985,92209.56942999997
2022-07-01,ContrarianAgent,000333,BUY,10,58.79,0.5879,ContrarianAgent: own strategy blended with communicated beliefs.,587.9,12225.511529999985,92208.98152999998
2022-07-01,ContrarianAgent,002415,SELL,126,35.8,4.5108,ContrarianAgent: own strategy blended with communicated beliefs.,4510.799999999999,16731.800729999984,92204.47072999999
2022-07-01,ContrarianAgent,002594,BUY,13,329.2,4.279599999999999,ContrarianAgent: own strategy blended with communicated beliefs.,4279.599999999999,12447.921129999984,92200.19112999999
2022-07-01,ContrarianAgent,300750,BUY,9,522.64,4.70376,ContrarianAgent: own strategy blended with communicated beliefs.,4703.76,7739.457369999984,92195.48736999999
2022-07-01,ContrarianAgent,600036,SELL,51,41.38,2.11038,ContrarianAgent: own strategy blended with communicated beliefs.,2110.38,9847.726989999983,92193.37698999999
2022-07-01,ContrarianAgent,601318,BUY,13,46.31,0.60203,ContrarianAgent: own strategy blended with communicated beliefs.,602.03,9245.094959999982,92192.77496
2022-07-01,ContrarianAgent,601899,BUY,460,9.47,4.356200000000001,ContrarianAgent: own strategy blended with communicated beliefs.,4356.200000000001,4884.538759999981,92188.41875999999
2022-07-01,SocialGraphAgent,000002,SELL,68,20.4,1.3871999999999998,社交图谱型：按有向图影响力混合团队与通信信念。,1387.1999999999998,6593.138849999992,91339.90884999998
2022-07-01,SocialGraphAgent,000333,SELL,24,58.79,1.41096,社交图谱型：按有向图影响力混合团队与通信信念。,1410.96,8002.687889999992,91338.49788999998
2022-07-01,SocialGraphAgent,000858,BUY,39,203.0,7.917,社交图谱型：按有向图影响力混合团队与通信信念。,7917.0,77.7708899999916,91330.58088999998
2022-07-01,SocialGraphAgent,002415,SELL,37,35.8,1.3246,社交图谱型：按有向图影响力混合团队与通信信念。,1324.6,1401.0462899999916,91329.25628999999
2022-07-01,SocialGraphAgent,600036,SELL,12,41.38,0.49656000000000006,社交图谱型：按有向图影响力混合团队与通信信念。,496.56000000000006,1897.1097299999915,91328.75972999999
2022-07-01,SocialGraphAgent,601899,SELL,1024,9.47,9.697280000000001,社交图谱型：按有向图影响力混合团队与通信信念。,9697.28,11584.692449999991,91319.06244999998
2022-07-08,MomentumAgent,000002,BUY,230,19.28,4.434400000000001,MomentumAgent: own strategy blended with communicated beliefs.,4434.400000000001,13184.483869999993,101349.89387
2022-07-08,MomentumAgent,000333,BUY,66,58.58,3.8662799999999997,MomentumAgent: own strategy blended with communicated beliefs.,3866.2799999999997,9314.337589999992,101346.02759
2022-07-08,MomentumAgent,000858,BUY,28,192.7,5.3956,MomentumAgent: own strategy blended with communicated beliefs.,5395.599999999999,3913.3419899999926,101340.63199
2022-07-08,MomentumAgent,002594,SELL,10,338.0,3.38,MomentumAgent: own strategy blended with communicated beliefs.,3380.0,7289.9619899999925,101337.25199
2022-07-08,MomentumAgent,300750,BUY,9,541.0,4.869,MomentumAgent: own strategy blended with communicated beliefs.,4869.0,2416.092989999993,101332.38299
2022-07-08,MomentumAgent,601318,SELL,28,45.82,1.28296,MomentumAgent: own strategy blended with communicated beliefs.,1282.96,3697.770029999993,101331.10003000002
2022-07-08,MomentumAgent,601899,SELL,254,9.07,2.30378,MomentumAgent: own strategy blended with communicated beliefs.,2303.78,5999.246249999993,101328.79625000001
2022-07-08,MeanReversionAgent,000002,BUY,247,19.28,4.76216,MeanReversionAgent: own strategy blended with communicated beliefs.,4762.16,17273.714530000012,83105.82453000001
2022-07-08,MeanReversionAgent,000333,BUY,64,58.58,3.74912,MeanReversionAgent: own strategy blended with communicated beliefs.,3749.12,13520.845410000013,83102.07541
2022-07-08,MeanReversionAgent,000858,BUY,6,192.7,1.1562,MeanReversionAgent: own strategy blended with communicated beliefs.,1156.1999999999998,12363.489210000012,83100.91921000001
2022-07-08,MeanReversionAgent,002594,SELL,56,338.0,18.928,MeanReversionAgent: own strategy blended with communicated beliefs.,18928.0,31272.561210000014,83081.99121000001
2022-07-08,MeanReversionAgent,300750,BUY,2,541.0,1.082,MeanReversionAgent: own strategy blended with communicated beliefs.,1082.0,30189.479210000016,83080.90921000001
2022-07-08,MeanReversionAgent,600036,BUY,207,39.81,8.24067,MeanReversionAgent: own strategy blended with communicated beliefs.,8240.67,21940.568540000015,83072.66854000001
2022-07-08,MeanReversionAgent,600519,BUY,1,1999.0,1.999,MeanReversionAgent: own strategy blended with communicated beliefs.,1999.0,19939.569540000015,83070.66954000002
2022-07-08,MeanReversionAgent,601318,BUY,68,45.82,3.1157600000000003,MeanReversionAgent: own strategy blended with communicated beliefs.,3115.76,16820.693780000016,83067.55378
2022-07-08,MeanReversionAgent,601899,SELL,438,9.07,3.9726600000000003,MeanReversionAgent: own strategy blended with communicated beliefs.,3972.6600000000003,20789.381120000016,83063.58112
2022-07-08,LowVolatilityAgent,000002,SELL,162,19.28,3.1233600000000004,LowVolatilityAgent: own strategy blended with communicated beliefs.,3123.36,17618.81291999997,91113.30291999996
2022-07-08,LowVolatilityAgent,000333,BUY,16,58.58,0.93728,LowVolatilityAgent: own strategy blended with communicated beliefs.,937.28,16680.59563999997,91112.36563999997
