date,agent,equity,cash
2021-02-22,CommitteeTeamAgent,101532.46,94609.74
2021-02-22,ContrarianAgent,97865.56,97745.39
2021-02-22,DrawdownBuyerAgent,107873.85,25654.1
2021-02-22,DynamicTeamAgent,100895.78,96156.38
2021-02-22,FreeRiderAgent,100778.46,97402.25
2021-02-22,LowVolatilityAgent,100574.68,100006.06
2021-02-22,MeanReversionAgent,101231.18,100869.42
2021-02-22,MomentumAgent,100013.54,91975.08
2021-02-22,PersuaderAgent,104215.17,89072.57
2021-02-22,RandomAgent,100157.29,90927.42
2021-02-22,SocialGraphAgent,100855.31,99698.97
2021-02-22,TruthfulReporterAgent,100002.97,99524.79
2021-02-23,CommitteeTeamAgent,101594.44,94858.74
2021-02-23,ContrarianAgent,97866.34,97775.4
2021-02-23,DrawdownBuyerAgent,108334.93,23404.1
2021-02-23,DynamicTeamAgent,100972.9,95701.68
2021-02-23,FreeRiderAgent,100805.32,97486.57
2021-02-23,LowVolatilityAgent,100578.98,99824.18
2021-02-23,MeanReversionAgent,101233.18,100687.54
2021-02-23,MomentumAgent,99820.66,91975.08
2021-02-23,PersuaderAgent,103910.35,90080.57
2021-02-23,RandomAgent,100235.51,91522.02
2021-02-23,SocialGraphAgent,100861.27,99781.97
2021-02-23,TruthfulReporterAgent,100006.77,99433.85
2021-02-24,CommitteeTeamAgent,101282.6,94383.64
2021-02-24,ContrarianAgent,97870.42,97870.42
2021-02-24,DrawdownBuyerAgent,105024.05,25079.7
2021-02-24,DynamicTeamAgent,100847.98,95701.68
2021-02-24,FreeRiderAgent,100627.1,97654.13
2021-02-24,LowVolatilityAgent,100599.18,99824.18
2021-02-24,MeanReversionAgent,101257.66,100575.42
2021-02-24,MomentumAgent,99324.08,90665.08
2021-02-24,PersuaderAgent,103087.67,89625.87
2021-02-24,RandomAgent,100135.17,91508.92
2021-02-24,SocialGraphAgent,100809.77,99591.93
2021-02-24,TruthfulReporterAgent,100018.81,99463.84
2021-02-25,CommitteeTeamAgent,101261.26,94853.34
2021-02-25,ContrarianAgent,97870.42,97661.17
2021-02-25,DrawdownBuyerAgent,104566.05,22987.2
2021-02-25,DynamicTeamAgent,100844.58,95607.74
2021-02-25,FreeRiderAgent,100577.3,97560.19
2021-02-25,LowVolatilityAgent,100623.78,99989.13
2021-02-25,MeanReversionAgent,101253.02,100366.17
2021-02-25,MomentumAgent,99257.58,90652.1
2021-02-25,PersuaderAgent,103088.77,89813.75
2021-02-25,RandomAgent,100640.83,91299.67
2021-02-25,SocialGraphAgent,100795.01,99679.07
2021-02-25,TruthfulReporterAgent,100042.57,99463.84
2021-02-26,CommitteeTeamAgent,100968.44,93807.09
2021-02-26,ContrarianAgent,97858.44,97858.44
2021-02-26,DrawdownBuyerAgent,102230.26,21014.5
2021-02-26,DynamicTeamAgent,100618.71,94621.39
2021-02-26,FreeRiderAgent,100519.81,97560.19
2021-02-26,LowVolatilityAgent,100620.03,100022.23
2021-02-26,MeanReversionAgent,101233.04,100366.17
2021-02-26,MomentumAgent,98877.85,87342.1
2021-02-26,PersuaderAgent,102294.8,88767.5
2021-02-26,RandomAgent,100602.69,91019.67
2021-02-26,SocialGraphAgent,100762.05,99481.8
2021-02-26,TruthfulReporterAgent,100040.98,99743.08
2021-03-01,CommitteeTeamAgent,101156.03,94087.08
2021-03-01,ContrarianAgent,97858.44,97858.44
2021-03-01,DrawdownBuyerAgent,104759.75,19960.0
2021-03-01,DynamicTeamAgent,100722.47,95088.04
2021-03-01,FreeRiderAgent,100600.77,97593.54
2021-03-01,LowVolatilityAgent,100622.28,100488.88
2021-03-01,MeanReversionAgent,101253.51,100552.83
2021-03-01,MomentumAgent,99224.96,90716.5
2021-03-01,PersuaderAgent,102872.39,88767.5
2021-03-01,RandomAgent,100708.26,92687.17
2021-03-01,SocialGraphAgent,100821.92,99481.8
2021-03-01,TruthfulReporterAgent,100043.23,99743.08
2021-03-02,CommitteeTeamAgent,101054.78,94253.53
2021-03-02,ContrarianAgent,97858.44,97858.44
2021-03-02,DrawdownBuyerAgent,104003.15,19960.0
2021-03-02,DynamicTeamAgent,100700.06,95299.44
2021-03-02,FreeRiderAgent,100510.84,97687.06
2021-03-02,LowVolatilityAgent,100622.04,100622.04
2021-03-02,MeanReversionAgent,101257.13,100764.23
2021-03-02,MomentumAgent,99046.35,92381.0
2021-03-02,PersuaderAgent,102858.26,89824.5
2021-03-02,RandomAgent,100589.62,92675.42
2021-03-02,SocialGraphAgent,100833.06,99668.84
2021-03-02,TruthfulReporterAgent,100042.69,99743.08
2021-03-03,CommitteeTeamAgent,101195.79,94463.28
2021-03-03,ContrarianAgent,97858.44,97764.95
2021-03-03,DrawdownBuyerAgent,104846.11,19363.2
2021-03-03,DynamicTeamAgent,100854.22,95509.19
2021-03-03,FreeRiderAgent,100593.32,97754.06
2021-03-03,LowVolatilityAgent,100622.04,100622.04
2021-03-03,MeanReversionAgent,101257.55,100414.6
2021-03-03,MomentumAgent,99237.88,92627.4
2021-03-03,PersuaderAgent,103074.73,90881.5
2021-03-03,RandomAgent,100716.76,92615.74
2021-03-03,SocialGraphAgent,100833.48,99880.24
2021-03-03,TruthfulReporterAgent,100044.58,99743.08
2021-03-04,CommitteeTeamAgent,100870.97,94405.33
2021-03-04,ContrarianAgent,97854.85,97566.45
2021-03-04,DrawdownBuyerAgent,100396.19,16107.5
2021-03-04,DynamicTeamAgent,100690.3,95707.69
2021-03-04,FreeRiderAgent,100438.2,97754.06
2021-03-04,LowVolatilityAgent,100622.04,100535.74
2021-03-04,MeanReversionAgent,101215.67,100148.29
2021-03-04,MomentumAgent,98930.11,92741.9
2021-03-04,PersuaderAgent,102584.69,91874.0
2021-03-04,RandomAgent,100441.44,92604.29
2021-03-04,SocialGraphAgent,100776.56,99822.29
2021-03-04,TruthfulReporterAgent,100037.29,99453.33
2021-03-05,CommitteeTeamAgent,100815.47,94802.33
2021-03-05,ContrarianAgent,97852.32,97566.45
2021-03-05,DrawdownBuyerAgent,99559.55,15887.5
2021-03-05,DynamicTeamAgent,100617.06,95906.19
2021-03-05,FreeRiderAgent,100454.42,97696.11
2021-03-05,LowVolatilityAgent,100620.24,100535.74
2021-03-05,MeanReversionAgent,101209.19,100058.79
2021-03-05,MomentumAgent,98847.01,92450.9
2021-03-05,PersuaderAgent,102432.55,92866.5
2021-03-05,RandomAgent,100306.71,92919.69
2021-03-05,SocialGraphAgent,100762.57,99764.09
2021-03-05,TruthfulReporterAgent,100028.19,99395.13
2021-03-08,CommitteeTeamAgent,100454.99,94746.23
2021-03-08,ContrarianAgent,97828.68,97389.72
2021-03-08,DrawdownBuyerAgent,94960.85,17654.8
2021-03-08,DynamicTeamAgent,100434.92,96082.92
2021-03-08,FreeRiderAgent,100322.21,97685.44
2021-03-08,LowVolatilityAgent,100620.69,100535.74
2021-03-08,MeanReversionAgent,101147.99,99814.29
2021-03-08,MomentumAgent,98607.27,91601.4
2021-03-08,PersuaderAgent,101903.35,93750.15
2021-03-08,RandomAgent,100088.59,92614.69
2021-03-08,SocialGraphAgent,100717.84,99706.14
2021-03-08,TruthfulReporterAgent,100012.53,99339.03
2021-03-09,CommitteeTeamAgent,100346.7,94692.75
2021-03-09,ContrarianAgent,97807.02,97212.99
2021-03-09,DrawdownBuyerAgent,93536.5,17601.32
